REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,14,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2021,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2023,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2025,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2027,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2029,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2031,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2033,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2035,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2037,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,14,2039,0
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2020,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2021,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2022,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2023,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2024,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2025,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2026,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2027,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2028,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2029,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2030,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2031,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2032,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2033,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2034,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2035,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2036,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2037,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2038,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2039,1
GLOBAL,LNDAGRKENC04,LBEAHITOT,15,2040,1
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2020,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2021,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2022,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2023,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2024,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2025,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2026,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2027,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2028,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2029,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2030,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2031,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,15,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2020,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2021,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2022,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2023,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2024,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2025,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2026,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2027,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2028,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2029,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2030,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2031,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2032,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2033,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2034,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2035,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2036,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2037,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2038,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2039,0.41
GLOBAL,LNDAGRKENC04,AGRWATKEN,15,2040,0.41
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2020,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2021,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2022,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2023,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2024,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2025,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2026,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2027,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2028,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2029,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2030,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2031,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2032,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2033,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2034,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2035,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2036,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2037,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2038,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2039,1
GLOBAL,LNDAGRKENC04,LSORHRTOT,16,2040,1
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2020,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2021,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2022,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2023,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2024,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2025,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2026,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2027,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2028,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2029,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2030,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2031,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,16,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2021,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2023,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2025,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2027,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2029,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2031,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2033,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2035,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2037,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,16,2039,0
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2020,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2021,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2022,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2023,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2024,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2025,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2026,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2027,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2028,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2029,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2030,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2031,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2032,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2033,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2034,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2035,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2036,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2037,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2038,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2039,1
GLOBAL,LNDAGRKENC04,LCOWLITOT,17,2040,1
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2020,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2021,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2022,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2023,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2024,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2025,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2026,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2027,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2028,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2029,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2030,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2031,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,17,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2020,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2021,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2022,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2023,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2024,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2025,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2026,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2027,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2028,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2029,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2030,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2031,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2032,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2033,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2034,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2035,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2036,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2037,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2038,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2039,0.13
GLOBAL,LNDAGRKENC04,AGRWATKEN,17,2040,0.13
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2020,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2021,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2022,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2023,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2024,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2025,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2026,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2027,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2028,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2029,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2030,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2031,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2032,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2033,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2034,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2035,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2036,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2037,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2038,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2039,1
GLOBAL,LNDAGRKENC04,LTEALRTOT,18,2040,1
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2020,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2021,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2022,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2023,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2024,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2025,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2026,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2027,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2028,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2029,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2030,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2031,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,18,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2021,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2023,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2025,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2027,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2029,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2031,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2033,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2035,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2037,0
GLOBAL,LNDAGRKENC04,AGRWATKEN,18,2039,0
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2020,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2021,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2022,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2023,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2024,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2025,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2026,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2027,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2028,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2029,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2030,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2031,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2032,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2033,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2034,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2035,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2036,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2037,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2038,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2039,1
GLOBAL,LNDAGRKENC04,LSORLITOT,19,2040,1
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2020,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2021,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2022,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2023,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2024,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2025,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2026,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2027,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2028,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2029,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2030,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2031,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,19,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2020,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2021,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2022,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2023,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2024,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2025,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2026,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2027,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2028,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2029,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2030,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2031,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2032,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2033,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2034,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2035,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2036,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2037,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2038,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2039,0.18
GLOBAL,LNDAGRKENC04,AGRWATKEN,19,2040,0.18
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2020,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2021,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2022,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2023,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2024,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2025,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2026,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2027,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2028,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2029,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2030,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2031,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2032,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2033,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2034,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2035,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2036,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2037,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2038,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2039,1
GLOBAL,LNDAGRKENC04,LSORHITOT,20,2040,1
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2020,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2021,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2022,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2023,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2024,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2025,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2026,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2027,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2028,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2029,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2030,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2031,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2032,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2033,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2034,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2035,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2036,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2037,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2038,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2039,0.64
GLOBAL,LNDAGRKENC04,WTRPRCKEN,20,2040,0.64
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2020,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2021,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2022,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2023,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2024,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2025,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2026,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2027,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2028,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2029,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2030,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2031,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2032,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2033,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2034,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2035,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2036,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2037,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2038,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2039,0.34
GLOBAL,LNDAGRKENC04,AGRWATKEN,20,2040,0.34
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2020,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2021,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2022,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2023,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2024,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2025,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2026,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2027,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2028,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2029,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2030,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2031,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2032,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2033,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2034,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2035,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2036,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2037,1
GLOBAL,LNDAGRKENC04,LOTHLITOT,21,2038,1
